Values,Timestamp,1000 MA,5000 MA
31,27-06-2024 23:50,54.071,63.4782
31,27-06-2024 23:51,54.04,63.4664
31,27-06-2024 23:51,54.009,63.4546
31,27-06-2024 23:51,53.978,63.4428
31,27-06-2024 23:51,53.947,63.431
31,27-06-2024 23:52,53.916,63.4192
31,27-06-2024 23:52,53.885,63.4074
31,27-06-2024 23:52,53.854,63.3956
31,27-06-2024 23:52,53.824,63.3838
31,27-06-2024 23:53,53.794,63.372
31,27-06-2024 23:53,53.764,63.3602
31,27-06-2024 23:53,53.734,63.3484
31,27-06-2024 23:53,53.704,63.3366
31,27-06-2024 23:54,53.674,63.3248
31,27-06-2024 23:54,53.644,63.313
31,27-06-2024 23:54,53.614,63.3012
31,27-06-2024 23:54,53.584,63.2894
31,27-06-2024 23:55,53.554,63.2776
31,27-06-2024 23:55,53.524,63.2658
31,27-06-2024 23:55,53.494,63.2538
30,27-06-2024 23:56,53.464,63.2418
30,27-06-2024 23:56,53.434,63.2298
30,27-06-2024 23:56,53.404,63.2178
30,27-06-2024 23:56,53.374,63.2058
30,27-06-2024 23:57,53.344,63.1938
30,27-06-2024 23:57,53.314,63.1818
30,27-06-2024 23:57,53.284,63.1698
30,27-06-2024 23:57,53.254,63.1578
30,27-06-2024 23:57,53.224,63.1458
30,27-06-2024 23:58,53.194,63.1338
30,27-06-2024 23:58,53.164,63.1218
30,27-06-2024 23:58,53.134,63.1098
30,27-06-2024 23:59,53.104,63.0978
30,27-06-2024 23:59,53.075,63.0858
30,27-06-2024 23:59,53.046,63.0738
30,28-06-2024 00:02,53.017,63.0618
30,28-06-2024 00:02,52.988,63.0498
30,28-06-2024 00:02,52.959,63.0378
30,28-06-2024 00:03,52.93,63.0258
30,28-06-2024 00:03,52.901,63.0138
30,28-06-2024 00:03,52.872,63.0018
30,28-06-2024 00:03,52.844,62.9898
30,28-06-2024 00:04,52.816,62.9778
30,28-06-2024 00:04,52.788,62.9658
30,28-06-2024 00:04,52.76,62.9538
30,28-06-2024 00:04,52.732,62.9418
30,28-06-2024 00:05,52.704,62.9298
30,28-06-2024 00:05,52.676,62.9178
30,28-06-2024 00:05,52.648,62.9058
30,28-06-2024 00:05,52.62,62.8938
30,28-06-2024 00:05,52.592,62.8818
30,28-06-2024 00:06,52.564,62.8698
30,28-06-2024 00:06,52.536,62.8578
30,28-06-2024 00:07,52.508,62.8458
30,28-06-2024 00:07,52.481,62.8338
30,28-06-2024 00:07,52.454,62.8218
30,28-06-2024 00:07,52.427,62.8098
30,28-06-2024 00:08,52.4,62.7978
30,28-06-2024 00:08,52.373,62.786
30,28-06-2024 00:08,52.346,62.7742
30,28-06-2024 00:08,52.319,62.7624
30,28-06-2024 00:08,52.292,62.7506
30,28-06-2024 00:09,52.265,62.7388
30,28-06-2024 00:09,52.238,62.727
30,28-06-2024 00:09,52.211,62.7152
30,28-06-2024 00:10,52.185,62.7034
30,28-06-2024 00:10,52.159,62.6916
30,28-06-2024 00:10,52.133,62.6798
30,28-06-2024 00:10,52.107,62.668
30,28-06-2024 00:11,52.081,62.6562
30,28-06-2024 00:11,52.055,62.6444
30,28-06-2024 00:11,52.029,62.6326
30,28-06-2024 00:11,52.003,62.6208
30,28-06-2024 00:12,51.977,62.609
30,28-06-2024 00:12,51.951,62.5972
30,28-06-2024 00:12,51.925,62.5854
30,28-06-2024 00:12,51.899,62.5736
30,28-06-2024 00:13,51.873,62.5618
30,28-06-2024 00:13,51.847,62.55
30,28-06-2024 00:13,51.821,62.5382
30,28-06-2024 00:13,51.796,62.5264
30,28-06-2024 00:14,51.771,62.5146
30,28-06-2024 00:14,51.746,62.5028
30,28-06-2024 00:14,51.721,62.491
30,28-06-2024 00:15,51.696,62.4792
30,28-06-2024 00:15,51.671,62.4676
30,28-06-2024 00:15,51.646,62.456
30,28-06-2024 00:15,51.621,62.4444
30,28-06-2024 00:16,51.596,62.4328
30,28-06-2024 00:16,51.571,62.4212
30,28-06-2024 00:16,51.546,62.4096
30,28-06-2024 00:16,51.521,62.398
30,28-06-2024 00:16,51.496,62.3864
30,28-06-2024 00:17,51.471,62.3748
30,28-06-2024 00:17,51.446,62.3632
30,28-06-2024 00:17,51.421,62.3516
30,28-06-2024 00:18,51.396,62.34
30,28-06-2024 00:18,51.371,62.3284
30,28-06-2024 00:18,51.346,62.3168
30,28-06-2024 00:19,51.321,62.3054
30,28-06-2024 00:19,51.296,62.294
30,28-06-2024 00:19,51.271,62.2826
30,28-06-2024 00:19,51.246,62.2712
30,28-06-2024 00:19,51.221,62.2598
30,28-06-2024 00:20,51.195,62.2482
29,28-06-2024 00:20,51.169,62.2366
29,28-06-2024 00:20,51.143,62.225
29,28-06-2024 00:21,51.117,62.2134
29,28-06-2024 00:21,51.092,62.202
29,28-06-2024 00:21,51.067,62.1906
29,28-06-2024 00:21,51.042,62.1792
29,28-06-2024 00:22,51.017,62.1678
29,28-06-2024 00:22,50.992,62.1564
29,28-06-2024 00:22,50.967,62.145
29,28-06-2024 00:23,50.942,62.1336
29,28-06-2024 00:23,50.917,62.1222
29,28-06-2024 00:23,50.892,62.1108
29,28-06-2024 00:23,50.867,62.0994
29,28-06-2024 00:24,50.842,62.088
29,28-06-2024 00:24,50.817,62.0768
29,28-06-2024 00:24,50.792,62.0656
29,28-06-2024 00:24,50.768,62.0544
29,28-06-2024 00:25,50.744,62.0432
29,28-06-2024 00:25,50.72,62.032
29,28-06-2024 00:25,50.696,62.0208
29,28-06-2024 00:25,50.672,62.0096
29,28-06-2024 00:26,50.649,61.9984
29,28-06-2024 00:26,50.626,61.9874
29,28-06-2024 00:26,50.603,61.9764
29,28-06-2024 00:26,50.58,61.9654
29,28-06-2024 00:27,50.557,61.9544
29,28-06-2024 00:27,50.534,61.9434
29,28-06-2024 00:27,50.511,61.9324
29,28-06-2024 00:28,50.488,61.9214
29,28-06-2024 00:28,50.465,61.9104
29,28-06-2024 00:28,50.442,61.8994
29,28-06-2024 00:28,50.419,61.8884
29,28-06-2024 00:29,50.396,61.8774
29,28-06-2024 00:29,50.373,61.8664
29,28-06-2024 00:29,50.351,61.8554
29,28-06-2024 00:29,50.329,61.8444
29,28-06-2024 00:30,50.307,61.8334
29,28-06-2024 00:30,50.285,61.8224
29,28-06-2024 00:30,50.263,61.8114
29,28-06-2024 00:30,50.241,61.8004
29,28-06-2024 00:31,50.219,61.7894
29,28-06-2024 00:31,50.198,61.7784
29,28-06-2024 00:31,50.177,61.7674
29,28-06-2024 00:31,50.156,61.7566
29,28-06-2024 00:32,50.135,61.7458
29,28-06-2024 00:32,50.114,61.735
29,28-06-2024 00:32,50.094,61.7242
29,28-06-2024 00:32,50.074,61.7134
29,28-06-2024 00:33,50.054,61.7026
29,28-06-2024 00:33,50.034,61.6918
29,28-06-2024 00:33,50.014,61.681
29,28-06-2024 00:33,49.994,61.6704
29,28-06-2024 00:34,49.974,61.6596
29,28-06-2024 00:34,49.954,61.649
29,28-06-2024 00:34,49.935,61.6384
29,28-06-2024 00:34,49.916,61.6278
29,28-06-2024 00:35,49.897,61.6172
29,28-06-2024 00:35,49.878,61.6066
29,28-06-2024 00:35,49.859,61.596
29,28-06-2024 00:35,49.84,61.5854
29,28-06-2024 00:36,49.821,61.5748
29,28-06-2024 00:36,49.802,61.5642
29,28-06-2024 00:36,49.783,61.5536
29,28-06-2024 00:37,49.764,61.543
29,28-06-2024 00:37,49.745,61.5324
29,28-06-2024 00:37,49.726,61.5218
29,28-06-2024 00:37,49.707,61.5112
29,28-06-2024 00:37,49.689,61.5006
29,28-06-2024 00:38,49.671,61.49
29,28-06-2024 00:38,49.653,61.4796
29,28-06-2024 00:38,49.635,61.4692
29,28-06-2024 00:38,49.618,61.4588
29,28-06-2024 00:39,49.601,61.4484
29,28-06-2024 00:39,49.584,61.438
29,28-06-2024 00:39,49.567,61.4276
29,28-06-2024 00:39,49.55,61.4172
29,28-06-2024 00:40,49.533,61.4068
29,28-06-2024 00:40,49.516,61.3964
29,28-06-2024 00:40,49.499,61.3862
29,28-06-2024 00:40,49.482,61.376
29,28-06-2024 00:41,49.465,61.3658
29,28-06-2024 00:41,49.449,61.3556
29,28-06-2024 00:41,49.433,61.3454
29,28-06-2024 00:41,49.417,61.3352
29,28-06-2024 00:42,49.401,61.325
29,28-06-2024 00:42,49.385,61.3148
29,28-06-2024 00:42,49.369,61.3046
29,28-06-2024 00:42,49.353,61.2944
29,28-06-2024 00:43,49.337,61.2842
29,28-06-2024 00:43,49.321,61.274
29,28-06-2024 00:43,49.305,61.2638
29,28-06-2024 00:43,49.289,61.2538
29,28-06-2024 00:44,49.273,61.2438
29,28-06-2024 00:44,49.257,61.2338
29,28-06-2024 00:44,49.241,61.2238
29,28-06-2024 00:44,49.226,61.2138
29,28-06-2024 00:45,49.211,61.2038
29,28-06-2024 00:45,49.196,61.194
29,28-06-2024 00:45,49.181,61.184
29,28-06-2024 00:45,49.166,61.1742
29,28-06-2024 00:46,49.106,61.1644
29,28-06-2024 00:46,49.046,61.1546
29,28-06-2024 00:46,48.986,61.1448
29,28-06-2024 00:46,48.926,61.135
29,28-06-2024 00:47,48.866,61.1252
29,28-06-2024 00:47,48.806,61.1154
29,28-06-2024 00:48,48.746,61.1056
29,28-06-2024 00:48,48.686,61.0958
29,28-06-2024 00:48,48.626,61.086
29,28-06-2024 00:48,48.566,61.0762
29,28-06-2024 00:48,48.506,61.0664
29,28-06-2024 00:49,48.446,61.0566
29,28-06-2024 00:49,48.386,61.0468
29,28-06-2024 00:49,48.327,61.0372
29,28-06-2024 00:49,48.268,61.0276
29,28-06-2024 00:50,48.209,61.018
29,28-06-2024 00:50,48.15,61.0084
29,28-06-2024 00:50,48.092,60.9988
29,28-06-2024 00:51,48.034,60.9892
29,28-06-2024 00:51,47.976,60.9796
29,28-06-2024 00:51,47.918,60.97
29,28-06-2024 00:51,47.86,60.9604
29,28-06-2024 00:52,47.802,60.9508
29,28-06-2024 00:52,47.745,60.9412
29,28-06-2024 00:52,47.688,60.932
29,28-06-2024 00:52,47.631,60.9228
29,28-06-2024 00:53,47.574,60.9136
29,28-06-2024 00:53,47.517,60.9044
29,28-06-2024 00:53,47.46,60.8952
29,28-06-2024 00:53,47.403,60.886
29,28-06-2024 00:54,47.346,60.877
29,28-06-2024 00:54,47.289,60.868
29,28-06-2024 00:54,47.232,60.859
29,28-06-2024 00:54,47.175,60.85
29,28-06-2024 00:55,47.118,60.841
29,28-06-2024 00:55,47.061,60.832
29,28-06-2024 00:55,47.004,60.823
29,28-06-2024 00:56,46.948,60.814
29,28-06-2024 00:56,46.892,60.805
29,28-06-2024 00:56,46.836,60.796
29,28-06-2024 00:56,46.78,60.787
29,28-06-2024 00:56,46.724,60.778
29,28-06-2024 00:57,46.668,60.7692
29,28-06-2024 00:57,46.612,60.7604
29,28-06-2024 00:57,46.556,60.7516
29,28-06-2024 00:57,46.501,60.7428
29,28-06-2024 00:58,46.446,60.734
29,28-06-2024 00:58,46.391,60.7252
29,28-06-2024 00:58,46.336,60.7164
29,28-06-2024 00:59,46.281,60.7076
29,28-06-2024 00:59,46.226,60.6988
29,28-06-2024 00:59,46.171,60.69
29,28-06-2024 00:59,46.116,60.6814
29,28-06-2024 00:59,46.061,60.6728
29,28-06-2024 01:00,46.006,60.6642
29,28-06-2024 01:00,45.951,60.6556
29,28-06-2024 01:00,45.896,60.647
29,28-06-2024 01:00,45.841,60.6384
29,28-06-2024 01:01,45.786,60.6298
29,28-06-2024 01:01,45.731,60.6212
29,28-06-2024 01:01,45.676,60.6126
29,28-06-2024 01:02,45.621,60.604
29,28-06-2024 01:02,45.566,60.5954
29,28-06-2024 01:02,45.511,60.5868
29,28-06-2024 01:02,45.456,60.5782
29,28-06-2024 01:02,45.401,60.5698
29,28-06-2024 01:03,45.346,60.5614
29,28-06-2024 01:03,45.291,60.553
29,28-06-2024 01:03,45.236,60.5446
29,28-06-2024 01:03,45.181,60.5362
29,28-06-2024 01:04,45.126,60.5278
29,28-06-2024 01:04,45.071,60.5194
29,28-06-2024 01:04,45.016,60.511
29,28-06-2024 01:05,44.96,60.5024
28,28-06-2024 01:05,44.904,60.494
28,28-06-2024 01:05,44.848,60.4856
28,28-06-2024 01:05,44.792,60.4772
28,28-06-2024 01:05,44.737,60.4688
28,28-06-2024 01:06,44.682,60.4604
28,28-06-2024 02:44,44.699,60.4664
100,28-06-2024 06:44,44.716,60.4724
100,28-06-2024 06:45,44.733,60.4784
100,28-06-2024 06:45,44.75,60.4844
100,28-06-2024 06:45,44.767,60.4904
100,28-06-2024 06:45,44.784,60.4964
100,28-06-2024 06:46,44.801,60.5026
100,28-06-2024 06:46,44.818,60.5088
100,28-06-2024 06:46,44.835,60.515
100,28-06-2024 06:46,44.852,60.5212
100,28-06-2024 06:47,44.87,60.5274
100,28-06-2024 06:51,44.888,60.5336
100,28-06-2024 06:51,44.906,60.5398
100,28-06-2024 06:51,44.924,60.546
100,28-06-2024 06:51,44.942,60.5522
100,28-06-2024 06:51,44.96,60.5584
100,28-06-2024 06:52,44.978,60.5646
100,28-06-2024 06:52,44.996,60.5708
100,28-06-2024 06:52,45.014,60.5772
100,28-06-2024 06:53,45.032,60.5836
100,28-06-2024 06:54,45.05,60.59
100,28-06-2024 06:55,45.068,60.5964
100,28-06-2024 06:55,45.086,60.6028
100,28-06-2024 06:55,45.104,60.6092
100,28-06-2024 06:56,45.122,60.6156
100,28-06-2024 06:56,45.141,60.622
100,28-06-2024 06:56,45.16,60.6284
100,28-06-2024 06:56,45.179,60.6348
100,28-06-2024 06:58,45.198,60.6412
100,28-06-2024 06:58,45.217,60.6478
100,28-06-2024 06:59,45.236,60.6544
100,28-06-2024 06:59,45.255,60.661
100,28-06-2024 06:59,45.274,60.6676
100,28-06-2024 06:59,45.293,60.6742
100,28-06-2024 06:59,45.312,60.6808
100,28-06-2024 07:00,45.331,60.6874
100,28-06-2024 07:00,45.351,60.694
100,28-06-2024 07:00,45.371,60.7006
100,28-06-2024 07:01,45.391,60.7072
100,28-06-2024 07:01,45.411,60.7138
100,28-06-2024 07:01,45.43,60.7202
99,28-06-2024 07:01,45.449,60.7266
99,28-06-2024 07:02,45.468,60.733
99,28-06-2024 07:02,45.487,60.7396
99,28-06-2024 07:04,45.506,60.7462
99,28-06-2024 07:04,45.525,60.7528
99,28-06-2024 07:04,45.544,60.7594
99,28-06-2024 07:04,45.563,60.766
99,28-06-2024 07:04,45.582,60.7726
99,28-06-2024 07:05,45.601,60.7792
99,28-06-2024 07:08,45.62,60.7858
99,28-06-2024 07:08,45.639,60.7924
99,28-06-2024 07:09,45.658,60.799
99,28-06-2024 07:09,45.677,60.8056
99,28-06-2024 07:09,45.696,60.8122
99,28-06-2024 07:10,45.716,60.8188
99,28-06-2024 07:10,45.736,60.8254
99,28-06-2024 07:10,45.756,60.832
99,28-06-2024 07:10,45.776,60.8386
99,28-06-2024 07:10,45.796,60.8454
99,28-06-2024 07:11,45.816,60.8522
99,28-06-2024 07:11,45.836,60.859
99,28-06-2024 07:11,45.856,60.8658
99,28-06-2024 07:11,45.876,60.8726
99,28-06-2024 07:12,45.896,60.8794
99,28-06-2024 07:12,45.916,60.8862
99,28-06-2024 07:12,45.937,60.893
99,28-06-2024 07:14,45.958,60.8998
99,28-06-2024 07:14,45.979,60.9066
99,28-06-2024 07:14,46,60.9134
99,28-06-2024 07:15,46.021,60.9202
99,28-06-2024 07:15,46.042,60.927
99,28-06-2024 07:15,46.063,60.9338
99,28-06-2024 07:15,46.084,60.9406
99,28-06-2024 07:16,46.105,60.9474
99,28-06-2024 07:16,46.128,60.9542
99,28-06-2024 07:16,46.151,60.9612
99,28-06-2024 07:16,46.175,60.9682
99,28-06-2024 07:16,46.199,60.9752
99,28-06-2024 07:17,46.223,60.9822
99,28-06-2024 07:17,46.247,60.9892
99,28-06-2024 07:17,46.271,60.9962
99,28-06-2024 07:18,46.295,61.0032
99,28-06-2024 07:18,46.319,61.0102
99,28-06-2024 07:18,46.344,61.0172
99,28-06-2024 07:19,46.369,61.0242
99,28-06-2024 07:22,46.394,61.0312
99,28-06-2024 07:22,46.419,61.0382
99,28-06-2024 07:22,46.444,61.0452
99,28-06-2024 07:22,46.469,61.0522
99,28-06-2024 07:23,46.494,61.0592
99,28-06-2024 07:44,46.519,61.0664
99,28-06-2024 07:44,46.544,61.0736
99,28-06-2024 07:44,46.569,61.0808
99,28-06-2024 07:44,46.594,61.088
99,28-06-2024 07:45,46.619,61.0952
99,28-06-2024 07:45,46.644,61.1024
99,28-06-2024 07:45,46.669,61.1096
99,28-06-2024 07:45,46.695,61.117
99,28-06-2024 07:45,46.72,61.1244
99,28-06-2024 07:46,46.746,61.1318
99,28-06-2024 07:46,46.772,61.1392
99,28-06-2024 07:46,46.798,61.1466
99,28-06-2024 07:47,46.824,61.154
99,28-06-2024 07:47,46.85,61.1614
99,28-06-2024 07:47,46.876,61.1688
99,28-06-2024 07:47,46.902,61.1762
99,28-06-2024 07:48,46.929,61.1836
99,28-06-2024 07:48,46.956,61.191
99,28-06-2024 07:48,46.985,61.1984
99,28-06-2024 07:48,47.014,61.206
99,28-06-2024 07:49,47.043,61.2136
99,28-06-2024 07:49,47.072,61.2212
99,28-06-2024 07:49,47.101,61.2288
99,28-06-2024 07:49,47.13,61.2362
99,28-06-2024 07:49,47.159,61.2438
99,28-06-2024 07:50,47.188,61.2514
99,28-06-2024 07:50,47.216,61.2588
98,28-06-2024 07:50,47.245,61.2662
98,28-06-2024 07:51,47.274,61.2736
98,28-06-2024 07:51,47.303,61.281
98,28-06-2024 07:51,47.332,61.2884
98,28-06-2024 07:51,47.361,61.2958
98,28-06-2024 07:52,47.39,61.3032
98,28-06-2024 07:52,47.419,61.3106
98,28-06-2024 07:52,47.448,61.318
98,28-06-2024 07:52,47.477,61.3254
98,28-06-2024 07:53,47.506,61.3328
98,28-06-2024 07:53,47.535,61.3402
98,28-06-2024 07:53,47.564,61.3476
98,28-06-2024 07:53,47.593,61.355
98,28-06-2024 07:54,47.623,61.3624
98,28-06-2024 07:54,47.653,61.37
98,28-06-2024 07:54,47.683,61.3776
98,28-06-2024 08:58,47.713,61.3852
98,28-06-2024 08:58,47.743,61.3928
98,28-06-2024 08:59,47.774,61.4004
98,28-06-2024 08:59,47.805,61.408
98,28-06-2024 08:59,47.837,61.4156
98,28-06-2024 08:59,47.869,61.4232
98,28-06-2024 09:00,47.901,61.4308
98,28-06-2024 09:00,47.933,61.4384
98,28-06-2024 09:00,47.965,61.446
98,28-06-2024 09:01,47.997,61.4536
98,28-06-2024 09:01,48.029,61.4612
98,28-06-2024 09:01,48.062,61.4688
98,28-06-2024 09:01,48.095,61.4766
98,28-06-2024 09:01,48.128,61.4844
98,28-06-2024 09:02,48.161,61.4922
98,28-06-2024 09:02,48.193,61.4998
97,28-06-2024 09:04,48.225,61.5074
97,28-06-2024 09:05,48.257,61.515
97,28-06-2024 09:05,48.289,61.5226
97,28-06-2024 09:05,48.322,61.5302
97,28-06-2024 09:05,48.355,61.538
97,28-06-2024 09:06,48.388,61.5458
97,28-06-2024 09:06,48.421,61.5536
97,28-06-2024 09:06,48.454,61.5612
97,28-06-2024 09:07,48.487,61.5688
97,28-06-2024 09:07,48.52,61.5764
97,28-06-2024 09:07,48.553,61.584
97,28-06-2024 09:07,48.586,61.5916
97,28-06-2024 09:07,48.618,61.5992
96,28-06-2024 09:08,48.65,61.6068
96,28-06-2024 09:08,48.682,61.6144
96,28-06-2024 09:08,48.714,61.622
96,28-06-2024 09:08,48.746,61.6296
96,28-06-2024 09:09,48.778,61.6372
96,28-06-2024 09:09,48.81,61.6448
96,28-06-2024 09:10,48.842,61.6524
96,28-06-2024 09:10,48.874,61.66
96,28-06-2024 09:10,48.906,61.6676
96,28-06-2024 09:10,48.938,61.6752
96,28-06-2024 09:11,48.97,61.6828
96,28-06-2024 09:11,49.002,61.6904
96,28-06-2024 09:11,49.035,61.698
96,28-06-2024 09:11,49.068,61.7056
96,28-06-2024 09:12,49.101,61.7132
96,28-06-2024 09:12,49.134,61.721
96,28-06-2024 09:12,49.167,61.7288
96,28-06-2024 09:13,49.2,61.7366
96,28-06-2024 09:13,49.233,61.7444
96,28-06-2024 09:13,49.266,61.7522
96,28-06-2024 09:13,49.299,61.76
96,28-06-2024 09:14,49.332,61.7678
96,28-06-2024 09:14,49.365,61.7756
96,28-06-2024 09:14,49.398,61.7836
96,28-06-2024 09:14,49.431,61.7916
96,28-06-2024 09:15,49.465,61.7996
96,28-06-2024 09:15,49.499,61.8076
96,28-06-2024 09:15,49.533,61.8156
96,28-06-2024 09:15,49.567,61.8236
96,28-06-2024 09:16,49.601,61.8316
96,28-06-2024 09:16,49.635,61.8396
96,28-06-2024 09:16,49.669,61.8476
96,28-06-2024 09:16,49.703,61.8556
96,28-06-2024 09:17,49.737,61.8636
96,28-06-2024 09:17,49.771,61.8716
96,28-06-2024 09:17,49.805,61.8796
96,28-06-2024 09:17,49.839,61.8876
96,28-06-2024 09:18,49.873,61.8958
96,28-06-2024 09:18,49.907,61.904
96,28-06-2024 09:18,49.941,61.9122
96,28-06-2024 09:19,49.975,61.9204
96,28-06-2024 09:19,50.009,61.9286
96,28-06-2024 09:19,50.044,61.9368
96,28-06-2024 09:19,50.079,61.945
96,28-06-2024 09:20,50.114,61.9532
96,28-06-2024 09:20,50.149,61.9614
96,28-06-2024 09:20,50.184,61.9698
96,28-06-2024 09:21,50.219,61.9782
96,28-06-2024 09:21,50.254,61.9866
96,28-06-2024 09:21,50.289,61.995
96,28-06-2024 09:21,50.324,62.0034
96,28-06-2024 09:21,50.359,62.0118
96,28-06-2024 09:22,50.394,62.0202
96,28-06-2024 09:22,50.429,62.0286
96,28-06-2024 09:22,50.464,62.037
96,28-06-2024 09:22,50.5,62.0454
96,28-06-2024 09:23,50.536,62.0538
96,28-06-2024 09:23,50.572,62.0622
96,28-06-2024 09:23,50.608,62.0706
96,28-06-2024 09:23,50.644,62.079
96,28-06-2024 09:24,50.68,62.0874
96,28-06-2024 09:24,50.716,62.0958
96,28-06-2024 09:24,50.752,62.1042
96,28-06-2024 09:24,50.788,62.1126
96,28-06-2024 09:25,50.824,62.121
96,28-06-2024 09:25,50.86,62.1296
96,28-06-2024 09:25,50.896,62.1382
96,28-06-2024 09:25,50.932,62.1468
96,28-06-2024 09:26,50.968,62.1554
96,28-06-2024 09:26,51.004,62.164
96,28-06-2024 09:26,51.04,62.1726
96,28-06-2024 09:26,51.077,62.1812
96,28-06-2024 09:27,51.114,62.1898
96,28-06-2024 09:27,51.152,62.1984
96,28-06-2024 09:27,51.19,62.207
96,28-06-2024 09:27,51.228,62.2156
96,28-06-2024 09:28,51.266,62.2244
96,28-06-2024 09:28,51.305,62.2332
96,28-06-2024 09:28,51.344,62.242
96,28-06-2024 09:29,51.383,62.2508
96,28-06-2024 09:29,51.422,62.2596
96,28-06-2024 09:29,51.461,62.2684
96,28-06-2024 09:29,51.5,62.2772
96,28-06-2024 09:29,51.54,62.286
96,28-06-2024 09:30,51.58,62.2948
96,28-06-2024 09:30,51.62,62.3036
96,28-06-2024 09:30,51.66,62.3124
96,28-06-2024 09:30,51.7,62.3212
96,28-06-2024 09:31,51.74,62.33
96,28-06-2024 09:31,51.78,62.3388
96,28-06-2024 09:31,51.82,62.3476
96,28-06-2024 09:32,51.86,62.3564
96,28-06-2024 09:32,51.9,62.3652
96,28-06-2024 09:32,51.94,62.374
96,28-06-2024 09:32,51.98,62.3828
96,28-06-2024 09:32,52.02,62.3916
96,28-06-2024 09:33,52.06,62.4004
96,28-06-2024 09:33,52.101,62.4092
96,28-06-2024 09:33,52.142,62.418
96,28-06-2024 09:33,52.183,62.4268
96,28-06-2024 09:34,52.224,62.4356
96,28-06-2024 09:34,52.265,62.4444
96,28-06-2024 09:34,52.306,62.4532
96,28-06-2024 09:35,52.347,62.462
96,28-06-2024 09:35,52.388,62.4708
96,28-06-2024 09:35,52.429,62.4796
96,28-06-2024 09:35,52.471,62.4884
96,28-06-2024 09:35,52.514,62.4972
96,28-06-2024 09:36,52.557,62.5062
96,28-06-2024 09:36,52.6,62.5152
96,28-06-2024 09:36,52.643,62.5242
96,28-06-2024 09:36,52.686,62.5332
96,28-06-2024 09:37,52.728,62.542
95,28-06-2024 09:37,52.77,62.5508
95,28-06-2024 09:37,52.812,62.5596
95,28-06-2024 09:37,52.855,62.5686
95,28-06-2024 09:38,52.898,62.5776
95,28-06-2024 09:38,52.941,62.5866
95,28-06-2024 09:38,52.984,62.5956
95,28-06-2024 09:38,53.027,62.6046
95,28-06-2024 09:39,53.07,62.6136
95,28-06-2024 09:39,53.113,62.6226
95,28-06-2024 09:39,53.156,62.6316
95,28-06-2024 09:39,53.199,62.6406
95,28-06-2024 09:40,53.242,62.6496
95,28-06-2024 09:40,53.285,62.6586
95,28-06-2024 09:40,53.328,62.6676
95,28-06-2024 09:40,53.372,62.6768
95,28-06-2024 09:41,53.416,62.686
95,28-06-2024 09:41,53.46,62.6952
95,28-06-2024 09:41,53.504,62.7044
95,28-06-2024 09:41,53.548,62.7136
95,28-06-2024 09:42,53.592,62.7228
95,28-06-2024 09:42,53.636,62.732
95,28-06-2024 09:42,53.68,62.7412
95,28-06-2024 09:43,53.723,62.7504
94,28-06-2024 09:43,53.766,62.7596
94,28-06-2024 09:43,53.81,62.7688
94,28-06-2024 09:43,53.854,62.778
94,28-06-2024 09:43,53.898,62.7872
94,28-06-2024 09:44,53.942,62.7964
94,28-06-2024 09:44,53.986,62.8056
94,28-06-2024 09:44,54.03,62.8148
94,28-06-2024 09:44,54.074,62.824
94,28-06-2024 09:45,54.118,62.8332
94,28-06-2024 09:45,54.162,62.8424
94,28-06-2024 09:45,54.206,62.8516
94,28-06-2024 09:46,54.251,62.8608
94,28-06-2024 09:46,54.297,62.87
94,28-06-2024 09:46,54.343,62.8794
94,28-06-2024 09:46,54.389,62.8888
94,28-06-2024 09:46,54.435,62.8982
94,28-06-2024 09:47,54.481,62.9076
94,28-06-2024 09:47,54.527,62.917
94,28-06-2024 09:47,54.573,62.9264
94,28-06-2024 09:47,54.619,62.9358
94,28-06-2024 09:48,54.665,62.9454
94,28-06-2024 09:48,54.711,62.955
94,28-06-2024 09:48,54.757,62.9646
94,28-06-2024 09:49,54.803,62.9742
94,28-06-2024 09:49,54.849,62.9838
94,28-06-2024 09:49,54.895,62.9934
94,28-06-2024 09:49,54.941,63.003
94,28-06-2024 09:49,54.987,63.0126
94,28-06-2024 09:50,55.034,63.0222
94,28-06-2024 09:52,55.081,63.0318
94,28-06-2024 09:52,55.128,63.0414
94,28-06-2024 09:52,55.175,63.0512
94,28-06-2024 09:53,55.222,63.061
94,28-06-2024 09:53,55.27,63.0708
94,28-06-2024 09:53,55.318,63.0806
94,28-06-2024 09:54,55.366,63.0904
94,28-06-2024 09:54,55.414,63.1002
94,28-06-2024 09:54,55.462,63.11
94,28-06-2024 09:54,55.51,63.1198
94,28-06-2024 09:54,55.558,63.1296
94,28-06-2024 09:55,55.606,63.1394
94,28-06-2024 09:55,55.654,63.1494
94,28-06-2024 09:55,55.702,63.1594
94,28-06-2024 09:55,55.75,63.1694
94,28-06-2024 09:56,55.798,63.1794
94,28-06-2024 09:58,55.846,63.1894
94,28-06-2024 09:58,55.894,63.1994
94,28-06-2024 10:00,55.942,63.2094
94,28-06-2024 10:00,55.99,63.2194
94,28-06-2024 10:00,56.039,63.2294
94,28-06-2024 10:00,56.088,63.2394
94,28-06-2024 10:01,56.137,63.2494
94,28-06-2024 10:01,56.186,63.2594
94,28-06-2024 10:01,56.235,63.2694
94,28-06-2024 10:01,56.284,63.2796
94,28-06-2024 10:02,56.333,63.2898
94,28-06-2024 10:02,56.382,63.3
